#{"t_start": 1644588382.388593, "env_id": null}
r,l,t
-200,1,8.485055
-200,1,8.488143
-197,4,8.495442
-200,1,8.498673
-195,6,8.510873
-200,1,8.514172
-197,4,8.521852
-200,1,8.524831
-199,2,8.529656
-199,2,8.534067
-200,1,8.537207
-199,2,8.541782
-198,3,8.547898
-198,3,8.554226
-200,1,8.557167
-196,5,8.566411
-200,1,8.569559
-199,2,8.574003
-198,3,8.580398
-200,1,8.583366
-200,1,8.586795
-200,1,8.589765
-199,2,8.59446
-200,1,8.597366
-200,1,8.600379
-198,3,8.606342
-200,1,8.609498
-199,2,8.613916
-195,6,8.625068
-200,1,8.628055
-199,2,8.632982
-199,2,8.637317
-198,3,8.643575
-196,5,8.653203
-198,3,8.659732
-200,1,8.662675
-200,1,8.665844
-200,1,8.668683
-199,2,8.673264
-200,1,8.676146
-198,3,8.682284
-200,1,8.685138
-200,1,8.688156
-200,1,8.691319
-200,1,8.694229
-199,2,8.698845
-198,3,8.704821
-200,1,8.707656
-197,4,8.715403
-200,1,8.718238
-200,1,8.721408
-196,5,8.731201
-199,2,8.735854
-188,13,8.757246
-196,5,8.76656
-200,1,8.769395
-199,2,8.774109
-199,2,8.778655
-199,2,8.782996
-197,4,8.790623
-200,1,8.793757
-194,7,8.806232
-200,1,8.809065
-196,5,8.818716
-198,3,8.824596
-199,2,8.83291
-199,2,8.841879
-197,4,8.855225
-200,1,8.863498
-199,2,8.86972
-199,2,8.875423
-198,3,8.882184
-198,3,8.888437
-197,4,8.898338
-198,3,8.904459
-200,1,8.907702
-198,3,8.917837
-199,2,8.925391
-199,2,8.932892
-200,1,8.936449
-200,1,8.941035
-198,3,8.950054
-200,1,8.955424
-197,4,8.965993
-198,3,8.974709
-191,10,8.99564
-195,6,9.007995
-200,1,9.011178
-199,2,9.015882
-199,2,9.020821
-199,2,9.025525
-197,4,9.033108
-196,5,9.04361
-200,1,9.046617
-200,1,9.049474
-200,1,9.053803
-199,2,9.060021
-199,2,9.064675
-199,2,9.070038
-197,4,9.078507
-199,2,9.083908
-200,1,9.086841
-200,1,9.089769
-196,5,9.100057
-197,4,9.108172
-200,1,9.111084
-199,2,9.116359
-191,10,9.13451
-200,1,9.137347
-195,6,9.149346
-193,8,9.164626
-197,4,9.172733
-198,3,9.179278
-200,1,9.182244
-199,2,9.187247
-200,1,9.190216
-198,3,9.196532
-200,1,9.199516
-200,1,9.202926
-196,5,9.212656
-199,2,9.217025
-199,2,9.221888
-197,4,9.229937
-200,1,9.232857
-199,2,9.237574
-200,1,9.240394
-200,1,9.243569
-200,1,9.246586
-198,3,9.252795
-200,1,9.25565
-198,3,9.261752
-197,4,9.269534
-200,1,9.272371
-199,2,9.277217
-200,1,9.280108
-195,6,9.29109
-195,6,9.301981
-195,6,9.31246
-197,4,9.320175
-198,3,9.326897
-193,8,9.342711
-200,1,9.345604
-197,4,9.356599
-200,1,9.3599
-199,2,9.364947
-199,2,9.370222
-200,1,9.373998
-196,5,9.384384
-195,6,9.398924
-196,5,9.410233
-197,4,9.418507
-200,1,9.423714
-199,2,9.42902
-200,1,9.431968
-199,2,9.438963
-199,2,9.444962
-199,2,9.451287
-198,3,9.460164
-200,1,9.463863
-200,1,9.467824
-200,1,9.472392
-200,1,9.476314
-200,1,9.479849
-198,3,9.485827
-199,2,9.492077
-200,1,9.494978
-199,2,9.49968
-200,1,9.502529
-197,4,9.511521
-198,3,9.517921
-200,1,9.521193
-198,3,9.528951
-200,1,9.531873
-196,5,9.54212
-200,1,9.545011
-198,3,9.551152
-200,1,9.554157
-194,7,9.567851
-200,1,9.571587
-194,7,9.584255
-199,2,9.590769
-198,3,9.596967
-198,3,9.603222
-200,1,9.607062
-199,2,9.611521
-192,9,9.628804
-200,1,9.63194
-200,1,9.634933
-198,3,9.641194
-200,1,9.644204
-197,4,9.652064
-200,1,9.656097
-200,1,9.659108
-199,2,9.66367
-200,1,9.66655
-199,2,9.671717
-199,2,9.677579
-199,2,9.689074
-199,2,9.697472
-198,3,9.708305
-200,1,9.713085
-200,1,9.746711
-200,1,9.761307
-200,1,9.779611
-200,1,9.787506
-198,3,9.806227
-198,3,9.825488
-200,1,9.836414
-197,4,9.85918
-200,1,9.865945
-200,1,9.86937
-199,2,9.876836
-199,2,9.882999
-200,1,9.886104
-200,1,9.889998
-199,2,9.898093
-194,7,9.914954
-200,1,9.917862
-200,1,9.930265
-198,3,9.945663
-200,1,9.957975
-200,1,10.030829
-198,3,10.040956
-198,3,10.065284
-200,1,10.070317
-197,4,10.098665
-199,2,10.114231
-199,2,10.130866
-199,2,10.143478
-199,2,10.154106
-196,5,10.179645
-199,2,10.189736
-194,7,10.240234
-198,3,10.250679
-200,1,10.254325
-200,1,10.261079
-200,1,10.266612
-198,3,10.279188
-200,1,10.282862
-199,2,10.288926
-200,1,10.29541
-200,1,10.300308
-200,1,10.304395
-196,5,10.32374
-200,1,10.329696
-199,2,10.335156
-200,1,10.340447
-199,2,10.349126
-198,3,10.361062
-199,2,10.367905
-197,4,10.382304
-200,1,10.386091
-200,1,10.394292
-200,1,10.400264
-197,4,10.417055
-196,5,10.444791
-196,5,10.460508
-199,2,10.466749
-200,1,10.470423
-198,3,10.48087
-200,1,10.484071
-200,1,10.488663
-200,1,10.49601
-199,2,10.504856
-197,4,10.523327
-197,4,10.5368
-199,2,10.55316
-200,1,10.562407
-200,1,10.570054
-199,2,10.580054
-200,1,10.604678
-200,1,10.620558
-199,2,10.634868
-199,2,10.647522
-200,1,10.656021
-198,3,10.668983
-197,4,10.68225
-193,8,10.731825
-199,2,10.749094
-196,5,10.770018
-200,1,10.776099
-200,1,10.78256
-200,1,10.789151
-200,1,10.79476
-198,3,10.813423
-196,5,10.841237
-198,3,10.855416
-200,1,10.862312
-200,1,10.86799
-199,2,10.876432
-200,1,10.882043
-199,2,10.905857
-198,3,10.921614
-200,1,10.927511
-199,2,10.935229
-200,1,10.94032
-200,1,10.943525
-200,1,10.947479
-198,3,10.956848
-200,1,10.960421
-200,1,10.963616
-199,2,10.968568
-200,1,10.976712
-196,5,10.987371
-199,2,10.994168
-199,2,10.999231
-199,2,11.004747
-200,1,11.008237
-199,2,11.013739
-200,1,11.017286
-200,1,11.021386
-200,1,11.027142
-200,1,11.033759
-199,2,11.042132
-200,1,11.050655
-198,3,11.058662
-200,1,11.061611
-198,3,11.067921
-200,1,11.070763
-200,1,11.073987
-198,3,11.080114
-199,2,11.08498
-197,4,11.097186
-200,1,11.100541
-199,2,11.105262
-200,1,11.108242
-198,3,11.114609
-200,1,11.11759
-195,6,11.128267
-199,2,11.132895
-200,1,11.135907
-200,1,11.139055
-200,1,11.142118
-195,6,11.153223
-200,1,11.156271
-197,4,11.16433
-198,3,11.170632
-200,1,11.173595
-200,1,11.176635
-198,3,11.182932
-200,1,11.188689
-199,2,11.194597
-199,2,11.200069
-198,3,11.207648
-199,2,11.213614
-197,4,11.222616
-200,1,11.226815
-200,1,11.230439
-195,6,11.24493
-194,7,11.261441
-196,5,11.272894
-197,4,11.285649
-200,1,11.292303
-199,2,11.318988
-199,2,11.334094
-200,1,11.339455
-200,1,11.348772
-200,1,11.353379
-198,3,11.36371
-200,1,11.368594
-200,1,11.379147
-195,6,11.39296
-196,5,11.403207
-200,1,11.407676
-200,1,11.415387
-200,1,11.420034
-199,2,11.427251
-200,1,11.434088
-199,2,11.443959
-196,5,11.454944
-200,1,11.459094
-200,1,11.462393
-196,5,11.471555
-196,5,11.481198
-198,3,11.487454
-200,1,11.491253
-200,1,11.494482
-200,1,11.498121
-195,6,11.511337
-199,2,11.516388
-198,3,11.522795
-195,6,11.539151
-200,1,11.543448
-200,1,11.546962
-200,1,11.549911
-198,3,11.557345
-198,3,11.564406
-199,2,11.569252
-199,2,11.576287
-196,5,11.588926
-198,3,11.600353
-200,1,11.604772
-200,1,11.610203
-200,1,11.614274
-200,1,11.617293
-198,3,11.625219
-198,3,11.634645
-197,4,11.649319
-199,2,11.656053
-200,1,11.662392
-200,1,11.665517
-196,5,11.681356
-192,9,11.710935
-196,5,11.732726
-197,4,11.744397
-199,2,11.751655
-193,8,11.77205
-200,1,11.776931
-198,3,11.783376
-199,2,11.788367
-200,1,11.793445
-200,1,11.796675
-198,3,11.802864
-200,1,11.806098
-199,2,11.811952
-198,3,11.818019
-200,1,11.821237
-200,1,11.826758
-199,2,11.83221
-199,2,11.83785
-199,2,11.845387
-199,2,11.850547
-199,2,11.855918
-199,2,11.861942
-200,1,11.864931
-200,1,11.86912
-196,5,11.882401
-197,4,11.894047
-199,2,11.899062
-196,5,11.911739
-200,1,11.914785
-198,3,11.920732
-199,2,11.926599
-200,1,11.929749
-199,2,11.934868
-200,1,11.937962
-200,1,11.942318
-200,1,11.945343
-200,1,11.948263
-198,3,11.954453
-200,1,11.958545
-198,3,11.964845
-189,12,11.987595
-199,2,11.993593
-198,3,12.000817
-198,3,12.00796
-200,1,12.011645
-197,4,12.025014
-197,4,12.03405
-199,2,12.040016
-195,6,12.051835
-200,1,12.054934
-199,2,12.060626
-200,1,12.063668
-200,1,12.066548
-200,1,12.069414
-193,8,12.084264
-200,1,12.087133
-199,2,12.092863
-200,1,12.096024
-197,4,12.107109
-197,4,12.115604
-197,4,12.126775
-190,11,12.14984
-197,4,12.159542
-199,2,12.165847
-198,3,12.173058
-198,3,12.18155
-197,4,12.192847
-198,3,12.203593
-199,2,12.212387
-200,1,12.217103
-197,4,12.22883
-199,2,12.235571
-200,1,12.24202
-200,1,12.246504
-199,2,12.251108
-199,2,12.258241
-194,7,12.278654
-200,1,12.282416
-197,4,15.234637
-200,1,15.238246
-199,2,15.244586
-199,2,15.250677
-194,7,15.266777
-196,5,15.276912
-196,5,15.287107
-198,3,15.295253
-198,3,15.301823
-200,1,15.304769
-198,3,15.311167
-196,5,15.320445
-197,4,15.328245
-190,11,15.360349
-199,2,15.365533
-200,1,15.368687
-200,1,15.371616
-196,5,15.386003
-197,4,15.397095
-199,2,15.405643
-196,5,15.418206
-197,4,15.429675
-200,1,15.437026
-188,13,15.496304
-197,4,15.522954
-199,2,15.547988
-200,1,15.564185
-197,4,15.667355
-199,2,15.67711
-200,1,15.68459
-199,2,15.689839
-199,2,15.698721
-199,2,15.705179
-192,9,15.798152
-199,2,15.848727
-199,2,15.864578
-195,6,15.99339
-196,5,16.049679
-200,1,16.109588
-200,1,16.123634
-198,3,16.14006
-200,1,16.146735
-200,1,16.165752
-197,4,16.197728
-199,2,16.210886
-199,2,16.219051
-199,2,16.232215
-198,3,16.241987
-199,2,16.250186
-200,1,16.362563
-199,2,16.373594
-199,2,16.438614
-196,5,16.544278
-200,1,16.562795
-199,2,16.582856
-197,4,16.609468
-194,7,16.656273
-197,4,16.680788
-200,1,16.688298
-200,1,16.69633
-197,4,16.719968
-197,4,16.74876
-200,1,16.766582
-200,1,16.769757
-200,1,16.773635
-197,4,16.787736
-199,2,16.796534
-199,2,16.805282
-199,2,16.818182
-194,7,16.846588
-200,1,16.851429
-198,3,16.8597
-200,1,16.864063
-200,1,16.867255
-200,1,16.870203
-196,5,16.881802
-200,1,16.885016
-194,7,16.89966
-196,5,16.911201
-188,13,16.937285
-198,3,16.948665
-194,7,16.975343
-200,1,16.984507
-200,1,16.989285
-200,1,16.994303
-199,2,17.000253
-199,2,17.005035
-197,4,17.015246
-194,7,17.030636
-198,3,17.037928
-197,4,17.047252
-195,6,17.060775
-200,1,17.063848
-191,10,17.089695
-199,2,17.09817
-199,2,17.105351
-198,3,17.117216
-199,2,17.12942
-200,1,17.137649
-196,5,17.163358
-198,3,17.176252
-200,1,17.183729
-200,1,17.186969
-199,2,17.195268
-199,2,17.201553
-198,3,17.211093
-200,1,17.216414
-199,2,17.222036
-200,1,17.226274
-195,6,17.241499
-199,2,17.250095
-200,1,17.255879
-193,8,17.277528
-199,2,17.282854
-199,2,17.28794
-193,8,17.304137
-196,5,17.315805
-186,15,17.349774
-200,1,17.352718
-198,3,17.360406
-200,1,17.363883
-200,1,17.367014
-200,1,17.370035
-197,4,17.379408
-199,2,17.383926
-197,4,17.392748
-193,8,17.415445
-197,4,17.431021
-200,1,17.435353
-199,2,17.442986
-195,6,17.469035
-193,8,17.496113
-196,5,17.518378
-192,9,17.576413
-200,1,17.582033
-199,2,17.591616
-197,4,17.611919
-198,3,17.62351
-196,5,17.643596
-199,2,17.654091
-196,5,17.677053
-200,1,17.681992
-199,2,17.691707
-193,8,17.722371
-194,7,17.754564
-198,3,17.776208
-195,6,17.809374
-198,3,17.832209
-200,1,17.837142
-198,3,17.84687
-200,1,17.851294
-200,1,17.85626
-200,1,17.859678
-193,8,17.879383
-197,4,17.901326
-197,4,17.909167
-199,2,17.918723
-200,1,17.922765
-195,6,17.939281
-197,4,17.951007
-197,4,17.959878
-194,7,17.972466
-197,4,17.980238
-198,3,17.986289
-200,1,17.989352
-198,3,17.995176
-199,2,17.999808
-196,5,18.008816
-199,2,18.013168
-195,6,18.023642
-199,2,18.027946
-195,6,18.038303
-199,2,18.042908
-197,4,18.050188
-200,1,18.053165
-199,2,18.057629
-200,1,18.060511
-200,1,18.06375
-199,2,18.06815
-197,4,18.075537
-199,2,18.079853
-200,1,18.082678
-199,2,18.087166
-195,6,18.097553
-191,10,18.114519
-197,4,18.124134
-200,1,18.127458
-200,1,18.13039
-194,7,18.142582
-200,1,18.145515
-200,1,18.148373
-194,7,18.160002
-199,2,18.164513
-198,3,18.170786
-193,8,18.184292
-199,2,18.188697
-200,1,18.191601
-195,6,18.202217
-200,1,18.205186
-199,2,18.209642
-196,5,18.218691
-200,1,18.221758
-200,1,18.224637
-199,2,18.22903
-198,3,18.234928
-200,1,18.237771
-200,1,18.240598
-200,1,18.243429
-197,4,18.250706
-199,2,18.254999
-200,1,18.257824
-191,10,18.274002
-200,1,18.277138
-199,2,18.281883
-198,3,18.288049
-199,2,18.292905
-200,1,18.295852
-199,2,18.302087
-196,5,18.313452
-198,3,18.321324
-190,11,18.346343
-199,2,18.352373
-191,10,18.37488
-198,3,18.382893
-199,2,18.388882
-200,1,18.392269
-199,2,18.398687
-200,1,18.401598
-188,13,18.431077
-198,3,18.439373
-199,2,18.445489
-197,4,18.455081
-199,2,18.461115
-200,1,18.464518
-198,3,18.472435
-200,1,18.476722
-195,6,18.489375
-198,3,18.497296
-200,1,18.502267
-196,5,18.513838
-199,2,18.520715
-197,4,18.530875
-197,4,18.541791
-195,6,18.55488
-192,9,18.576035
-197,4,18.585595
-198,3,18.593273
-197,4,18.604308
-197,4,18.613877
-196,5,18.625555
-198,3,18.633754
-200,1,18.637184
-197,4,18.647482
-199,2,18.652217
-199,2,18.658213
-200,1,18.662204
-200,1,18.665728
-199,2,18.672052
-199,2,18.677123
-198,3,18.683901
-196,5,18.695673
-190,11,18.714839
-200,1,18.717878
-198,3,18.724014
-198,3,18.730009
-200,1,18.733153
-189,12,18.752461
-200,1,18.755311
-200,1,18.75815
-200,1,18.761011
-191,10,18.777547
-196,5,18.787408
-200,1,18.790691
-199,2,18.796089
-200,1,18.799405
-200,1,18.802454
-200,1,18.805297
-197,4,18.81256
-200,1,18.815397
-197,4,18.822854
-195,6,18.833637
-194,7,18.845925
-196,5,18.855074
-199,2,18.859506
-195,6,18.871055
-199,2,18.875418
-200,1,18.878445
-199,2,18.882817
-194,7,18.897588
-199,2,18.903895
-200,1,18.907266
-199,2,18.913502
-200,1,18.916893
-193,8,18.935715
-200,1,18.93875
-198,3,18.94652
-198,3,18.954301
-196,5,18.966788
-200,1,18.97035
-198,3,18.978139
-196,5,18.993882
-194,7,19.009998
-200,1,19.013636
-194,7,19.027783
-194,7,19.044429
-197,4,19.054514
-199,2,19.059793
-192,9,19.08197
-200,1,19.089707
-197,4,19.109684
-196,5,19.122875
-200,1,19.127152
-188,13,19.156826
-200,1,19.162531
-194,7,19.177893
-199,2,19.182831
-198,3,19.190272
-199,2,19.196357
-191,10,19.215382
-198,3,19.221327
-198,3,19.228685
-199,2,19.23536
-200,1,19.238588
-192,9,19.255085
-198,3,19.261159
-195,6,19.272467
-199,2,19.277155
-198,3,19.283472
-199,2,19.289046
-194,7,19.302825
-198,3,19.309067
-199,2,19.313965
-197,4,19.321722
-199,2,19.326328
-198,3,19.332668
-195,6,19.353974
-197,4,19.377598
-198,3,19.387375
-199,2,19.394124
-192,9,19.45256
-189,12,19.483978
-199,2,19.488513
-195,6,19.517968
-197,4,19.54134
-188,13,19.573307
-196,5,19.591001
-198,3,19.605879
-200,1,19.613419
-197,4,19.636698
-199,2,19.684322
-199,2,19.691457
-196,5,19.706229
-200,1,19.709535
-190,11,19.755385
-200,1,19.759042
-200,1,19.763488
-200,1,19.767648
-198,3,19.776787
-199,2,19.784137
-198,3,19.796936
-197,4,19.827628
-193,8,19.85288
-199,2,19.888892
-199,2,19.908757
-187,14,19.942503
-198,3,19.950491
-198,3,19.959744
-197,4,19.970234
-199,2,19.97637
-198,3,19.98441
-199,2,19.990871
-190,11,20.023511
-198,3,20.032425
-199,2,20.065579
-199,2,20.071127
-200,1,20.075551
-197,4,20.086298
-196,5,20.098767
-200,1,20.10392
-199,2,20.115854
-200,1,20.126163
-200,1,20.140715
-190,11,20.171568
-196,5,20.188364
-200,1,20.194462
-197,4,20.224947
-197,4,20.247193
-196,5,20.298045
-193,8,20.332151
-198,3,20.355579
-192,9,20.509062
-190,11,20.555375
-198,3,20.565101
-196,5,20.578552
-198,3,20.590153
-200,1,20.593178
-199,2,20.601522
-200,1,20.606556
-199,2,20.623103
-194,7,20.656271
-200,1,20.660335
-196,5,20.671031
-195,6,20.68316
-197,4,20.693548
-198,3,20.700226
-199,2,20.704822
-200,1,20.708321
-194,7,20.72157
-195,6,20.733564
-193,8,20.750402
-195,6,20.761063
-194,7,20.773816
-199,2,20.779535
-200,1,20.783771
-199,2,20.790217
-195,6,20.803021
-196,5,20.812203
-195,6,20.824682
-200,1,20.828751
-194,7,20.846496
-199,2,20.851501
-194,7,20.874333
-200,1,20.878523
-200,1,20.881849
-199,2,20.888097
-193,8,20.902826
-197,4,20.910531
-195,6,20.921445
-198,3,20.92778
-199,2,20.932283
-200,1,20.935664
-200,1,20.938838
-189,12,20.959498
-191,10,20.976985
-197,4,20.984709
-195,6,20.995853
-199,2,21.000434
-200,1,21.005986
-188,13,21.035622
-198,3,21.044331
-198,3,21.050615
-199,2,21.055781
-194,7,21.068379
-196,5,21.077715
-199,2,21.082099
-198,3,21.088338
-198,3,21.094742
-199,2,21.099123
-191,10,21.117702
-199,2,21.122317
-187,14,21.14665
-198,3,21.152816
-198,3,21.159228
-199,2,21.163657
-198,3,21.170037
-197,4,21.177695
-198,3,21.18391
-200,1,21.186847
-197,4,21.194753
-199,2,21.199508
-199,2,21.203847
-200,1,21.207046
-199,2,21.211555
-200,1,21.214627
-198,3,21.220668
-198,3,21.227022
-196,5,21.24077
-200,1,21.247997
-193,8,21.288084
-200,1,21.291768
-197,4,21.302918
-194,7,21.322337
-200,1,21.326519
-196,5,21.344536
-199,2,21.350114
-198,3,21.358041
-196,5,21.369495
-199,2,21.375012
-200,1,21.379069
-199,2,21.38453
-199,2,21.390291
-199,2,21.39559
-198,3,21.403161
-197,4,21.414125
-200,1,21.41796
-197,4,21.428059
-199,2,21.433733
-200,1,21.437221
-195,6,21.451045
-200,1,21.454969
-191,10,21.477973
-199,2,21.484181
-196,5,21.49907
-199,2,21.506822
-195,6,21.519472
-195,6,21.536375
-197,4,21.547795
-199,2,21.553915
-198,3,21.568616
-195,6,21.58706
-200,1,21.591343
-199,2,21.598989
-198,3,21.606889
-198,3,21.614735
-199,2,21.622934
-200,1,21.627224
-199,2,21.633149
-199,2,21.639181
-196,5,21.651338
-199,2,21.658309
-199,2,21.665115
-195,6,21.687933
-200,1,21.69115
-189,12,21.738566
-199,2,21.745142
-200,1,21.754344
-198,3,21.765443
-199,2,21.774636
-196,5,21.798927
-196,5,21.823966
-197,4,21.835285
-200,1,21.839644
-200,1,21.842703
-197,4,21.853971
-200,1,21.857374
-200,1,21.860466
-200,1,21.865556
-188,13,21.891472
-194,7,21.90764
-196,5,21.919955
-198,3,21.926089
-197,4,21.937166
-200,1,21.94014
-195,6,21.952172
-200,1,21.955956
-199,2,21.961287
-199,2,21.965851
-200,1,21.970394
-195,6,21.983665
-200,1,21.987862
-199,2,21.992439
-200,1,21.997749
-200,1,22.000664
-198,3,22.007531
-197,4,22.015714
-200,1,22.019239
-199,2,22.023917
-193,8,22.039114
-188,13,22.06389
-195,6,22.075308
-187,14,22.100102
-199,2,22.105462
-198,3,22.113652
-200,1,22.119519
-200,1,22.122494
-200,1,22.125375
-193,8,22.140698
-186,15,22.167092
-198,3,22.174188
-198,3,22.181949
-196,5,22.192259
-197,4,22.200562
-195,6,22.214412
-196,5,22.22592
-195,6,22.238237
-199,2,22.243161
-199,2,22.248304
-199,2,22.253722
-199,2,22.258402
-200,1,22.261742
-197,4,23.625247
-192,9,23.642719
-187,14,23.665658
-199,2,23.670101
-196,5,23.678967
-195,6,23.689786
-196,5,23.699077
-193,8,23.712477
-199,2,23.716972
-200,1,23.719819
-199,2,23.724311
-192,9,23.739254
-197,4,23.74789
-197,4,23.755903
-193,8,23.771206
-200,1,23.774511
-198,3,23.780483
-200,1,23.783627
-200,1,23.786478
-197,4,23.79411
-200,1,23.797116
-199,2,23.801591
-196,5,23.810601
-196,5,23.819702
-195,6,23.832286
-192,9,23.869008
-194,7,23.894565
-187,14,23.925078
-194,7,23.940403
-193,8,23.955875
-196,5,23.966631
-197,4,23.974206
-199,2,23.979893
-198,3,23.987028
-194,7,24.000915
-197,4,24.008805
-199,2,24.014478
-195,6,24.025349
-196,5,24.035911
-200,1,24.039299
-200,1,24.042407
-200,1,24.045719
-183,18,24.077986
-182,19,24.117873
-198,3,24.124031
-194,7,24.13806
-186,15,24.170102
-199,2,24.174557
-193,8,24.190538
-200,1,24.193429
-199,2,24.199541
-196,5,24.209083
-198,3,24.216594
-197,4,24.224542
-195,6,24.237077
-197,4,24.245019
-195,6,24.258155
-193,8,24.274588
-194,7,24.288565
-189,12,24.310615
-198,3,24.318613
-198,3,24.324766
-190,11,24.345114
-175,26,24.390434
-197,4,24.399215
-194,7,24.411297
-189,12,24.434269
-189,12,24.456194
-198,3,24.463269
-188,13,24.488392
-193,8,24.503695
-197,4,24.513252
-195,6,24.52649
-199,2,24.532401
-199,2,24.53749
-179,22,24.576989
-198,3,24.583558
-184,17,24.610553
-190,11,24.629863
-184,17,24.658807
-199,2,24.66342
-198,3,24.669673
-171,30,24.717942
-198,3,24.724457
-199,2,24.729132
-197,4,24.738365
-191,10,24.760213
-199,2,24.765349
-197,4,24.775108
-189,12,24.801024
-182,19,24.83886
-196,5,24.854447
-199,2,24.874025
-192,9,24.931828
-198,3,24.948794
-198,3,24.964934
-193,8,24.992404
-194,7,25.009761
-196,5,25.02143
-198,3,25.031141
-200,1,25.035495
-197,4,25.045331
-190,11,25.072707
-194,7,25.088215
-198,3,25.095041
-192,9,25.11535
-198,3,25.122867
-186,15,25.153836
-194,7,25.168336
-170,31,25.218934
-199,2,25.223404
-194,7,25.238349
-173,28,25.294687
-199,2,25.300674
-194,7,25.316484
-199,2,25.321861
-196,5,25.333226
-191,10,25.355581
-199,2,25.360399
-179,22,25.414058
-196,5,25.424681
-193,8,25.445922
-197,4,25.483889
-191,10,25.529863
-199,2,25.541403
-193,8,25.568705
-196,5,25.584351
-193,8,25.603324
-198,3,25.60972
-200,1,25.614502
-193,8,25.636687
-199,2,25.641793
-192,9,25.659967
-193,8,25.676087
-197,4,25.684966
-195,6,25.697763
-194,7,25.71141
-200,1,25.716618
-196,5,25.726439
-197,4,25.73567
-189,12,25.76206
-199,2,25.768962
-196,5,25.79268
-194,7,25.808362
-188,13,25.833536
-199,2,25.838551
-199,2,25.845055
-190,11,25.871007
-186,15,25.910465
-189,12,25.947363
-192,9,25.969007
-198,3,25.983917
-190,11,26.035152
-199,2,26.090221
-195,6,26.133374
-199,2,26.143346
-198,3,26.15674
-197,4,26.169284
-192,9,26.19848
-198,3,26.213458
-189,12,26.283325
-199,2,26.298082
-198,3,26.31788
-189,12,26.363596
-195,6,26.389678
-199,2,26.399534
-197,4,26.415773
-196,5,26.436086
-196,5,26.467665
-195,6,26.486683
-194,7,26.505179
-179,22,26.578504
-192,9,26.607825
-159,42,26.742586
-200,1,26.745639
-197,4,26.757055
-188,13,26.799124
-199,2,26.811536
-199,2,26.818289
-196,5,26.839219
-196,5,26.856986
-199,2,26.863584
-181,20,26.914499
-198,3,26.923087
-199,2,26.930222
-195,6,26.945986
-200,1,26.95123
-191,10,26.976181
-182,19,27.026252
-196,5,27.040413
-200,1,27.043915
-189,12,27.077806
-198,3,27.088176
-183,18,27.128721
-200,1,27.133697
-199,2,27.139028
-198,3,27.145537
-195,6,27.160591
-191,10,27.184814
-199,2,27.190446
-200,1,27.193807
-195,6,27.206643
-184,17,27.238524
-196,5,27.249386
-199,2,27.254439
-196,5,27.265804
-197,4,27.27536
-194,7,27.294542
-198,3,27.304233
-183,18,27.349337
-193,8,27.395984
-195,6,27.43072
-200,1,27.435706
-199,2,27.442074
-199,2,27.447959
-191,10,27.47309
-193,8,27.493921
-197,4,27.505377
-195,6,27.522578
-194,7,27.541775
-196,5,27.555431
-200,1,27.558578
-197,4,27.571283
-193,8,27.591912
-194,7,27.610037
-200,1,27.613705
-190,11,27.641868
-196,5,27.656711
-168,33,27.722795
-196,5,27.734341
-200,1,27.737856
-193,8,27.754121
-198,3,27.760546
-196,5,27.771737
-193,8,27.788895
-195,6,27.802485
-198,3,27.809899
-197,4,27.819611
-189,12,27.842038
-186,15,27.871919
-187,14,27.899466
-192,9,27.917378
-194,7,27.930554
-197,4,27.939417
-198,3,27.945615
-193,8,27.961106
-200,1,27.964447
-187,14,28.00898
-196,5,28.046246
-196,5,28.061097
-191,10,28.082871
-199,2,28.087837
-198,3,28.094391
-199,2,28.100235
-189,12,28.123716
-196,5,28.135502
-197,4,28.143731
-194,7,28.157458
-186,15,28.185711
-194,7,28.199575
-185,16,28.228109
-189,12,28.286491
-195,6,28.324919
-196,5,28.347664
-200,1,28.366104
-197,4,28.386959
-188,13,28.490275
-199,2,28.506479
-200,1,28.519782
-196,5,28.553616
-198,3,28.571745
-200,1,28.575283
-193,8,28.605328
-197,4,28.622049
-195,6,28.647052
-193,8,28.708147
-190,11,28.760184
-200,1,28.770705
-200,1,28.775462
-182,19,28.891818
-195,6,28.96837
-196,5,28.984202
-191,10,29.013156
-192,9,29.039466
-183,18,29.089225
-197,4,29.098839
-180,21,29.145563
-195,6,29.164048
-192,9,29.185049
-187,14,29.216925
-199,2,29.221825
-190,11,29.241886
-196,5,29.252348
-183,18,29.285805
-193,8,29.300704
-199,2,29.305064
-196,5,29.315082
-200,1,30.797989
-200,1,30.801131
-183,18,30.829843
-189,12,30.849919
-195,6,30.86204
-187,14,30.887471
-191,10,30.905548
-156,45,31.008791
-197,4,31.020072
-200,1,31.024599
-186,15,31.062644
-195,6,31.079334
-196,5,31.094501
-185,16,31.136447
-194,7,31.154513
-194,7,31.172143
-193,8,31.195061
-198,3,31.205317
-190,11,31.226917
-168,33,31.283177
85,85,31.420795
-184,17,31.449817
-195,6,31.460771
-191,10,31.47809
-197,4,31.485989
-198,3,31.492323
-196,5,31.502981
-151,50,31.589293
-200,1,31.592712
-161,40,31.658927
-188,13,31.681679
-197,4,31.689495
-195,6,31.700341
-195,6,31.711095
-200,1,31.714239
-169,32,31.768105
-199,2,31.772527
-160,41,31.841146
-162,39,31.904204
-196,5,31.914007
-191,10,31.931716
-199,2,31.936386
-195,6,31.94758
-199,2,31.952424
-198,3,31.958702
-191,10,31.975879
-180,21,32.010711
-200,1,32.013657
-199,2,32.018399
-196,5,32.0276
