#{"t_start": 1644491853.125269, "env_id": null}
r,l,t
2,2,30.157806
1,1,30.162957
1,1,30.164819
2,2,30.167043
1,1,30.175741
1,1,30.178363
1,1,30.181492
6,6,30.194801
1,1,30.201936
1,1,30.206419
2,2,30.211691
1,1,30.215612
1,1,30.230191
1,1,30.232121
2,2,30.234519
2,2,30.238427
2,2,30.250895
3,3,30.25706
2,2,30.262353
1,1,30.265032
3,3,30.273489
1,1,30.276234
3,3,30.279383
1,1,30.281759
2,2,30.286219
3,3,30.29057
2,2,30.2946
1,1,30.296548
2,2,30.303163
5,5,30.310318
2,2,30.313403
5,5,30.3213
3,3,30.332783
1,1,30.33563
1,1,30.338238
3,3,30.483335
1,1,30.489974
2,2,30.494323
3,3,30.497602
1,1,30.502061
2,2,30.512701
2,2,30.520755
4,4,30.588036
1,1,30.591371
3,3,30.617784
1,1,30.621907
1,1,30.625079
1,1,30.626935
4,4,30.665877
1,1,30.671273
2,2,30.67496
3,3,30.705074
2,2,30.715148
2,2,30.721325
2,2,30.725253
1,1,30.728049
1,1,30.732473
1,1,30.736048
2,2,30.740008
1,1,30.741666
4,4,30.749106
1,1,30.751636
2,2,30.754101
3,3,30.757059
1,1,30.762637
2,2,30.765978
1,1,30.767605
2,2,30.772961
1,1,30.820252
2,2,30.826204
3,3,30.830785
1,1,30.832845
1,1,30.861387
1,1,30.863789
2,2,30.873622
2,2,31.026778
2,2,31.092095
4,4,31.100571
2,2,31.104924
2,2,31.121192
1,1,31.156067
2,2,31.161426
1,1,31.164695
2,2,31.167625
5,5,31.181192
2,2,31.184521
4,4,31.19076
3,3,31.195088
3,3,31.203544
1,1,31.206516
4,4,31.211912
1,1,31.215868
3,3,31.223882
2,2,31.227003
2,2,31.231503
1,1,31.297808
1,1,31.321151
4,4,31.345285
6,6,31.354152
2,2,31.358408
1,1,31.364729
3,3,31.380313
4,4,31.387825
2,2,31.391619
1,1,31.411163
2,2,31.414575
3,3,31.420068
1,1,31.423163
3,3,31.435502
1,1,31.43839
2,2,31.442563
1,1,31.464632
1,1,31.473441
1,1,31.475801
1,1,31.477444
1,1,31.480864
3,3,31.494858
1,1,31.49905
1,1,31.500975
4,4,31.520698
6,6,31.533936
5,5,31.541798
2,2,31.544751
2,2,31.547732
1,1,31.558893
2,2,31.563971
1,1,31.565922
3,3,31.570909
1,1,31.577425
1,1,31.580847
1,1,31.584793
1,1,31.586401
1,1,31.597669
2,2,31.600989
3,3,31.604368
2,2,31.60762
1,1,31.65688
1,1,31.662357
2,2,31.667478
2,2,31.672689
2,2,31.685023
2,2,31.693593
1,1,31.69615
7,7,31.717418
1,1,31.722021
3,3,31.726775
2,2,31.730232
1,1,31.73353
1,1,31.736914
1,1,31.739093
1,1,31.741368
1,1,31.746322
1,1,31.750317
5,5,31.757014
6,6,31.764085
1,1,31.76619
2,2,31.772738
1,1,31.777202
5,5,31.783835
3,3,31.789196
1,1,31.80479
2,2,31.809572
1,1,31.812796
1,1,31.816429
1,1,31.824082
3,3,31.830123
2,2,31.833638
1,1,31.836232
1,1,31.845499
1,1,31.851394
1,1,31.853257
1,1,31.855292
5,5,31.882126
1,1,31.891021
2,2,31.897205
2,2,31.907947
1,1,31.911523
1,1,31.915997
6,6,31.921859
1,1,31.924042
6,6,31.934525
5,5,31.940603
1,1,31.94447
2,2,31.948487
1,1,31.951646
1,1,31.954653
5,5,31.960181
3,3,31.963209
1,1,31.967485
4,4,31.976202
3,3,31.97919
3,3,31.982535
2,2,31.987262
1,1,31.989516
1,1,31.991741
1,1,31.994204
2,2,31.997978
1,1,32.000041
3,3,32.004127
1,1,32.005819
1,1,32.009092
1,1,32.011427
2,2,32.014529
3,3,32.01814
2,2,32.022332
3,3,32.026186
1,1,32.028236
1,1,32.030234
2,2,32.034711
1,1,32.036876
1,1,32.039437
2,2,32.042412
1,1,32.048028
2,2,32.051461
1,1,32.053343
2,2,32.05573
1,1,32.060209
3,3,32.063918
3,3,32.067195
3,3,32.074418
2,2,32.173368
3,3,32.177675
4,4,32.191653
1,1,32.194332
2,2,32.241903
2,2,32.24617
2,2,32.257784
2,2,32.265136
3,3,32.277936
1,1,32.280863
1,1,32.284133
1,1,32.287498
1,1,32.292348
1,1,32.294546
1,1,32.296877
2,2,32.301606
1,1,32.306254
1,1,32.309186
4,4,32.314772
1,1,32.319129
2,2,32.326901
3,3,32.332041
3,3,32.33649
1,1,32.339771
3,3,32.34651
1,1,32.351163
1,1,32.353529
2,2,32.356805
4,4,32.365866
1,1,32.371442
2,2,32.375544
1,1,32.380986
6,6,32.394012
4,4,32.402152
1,1,32.405337
1,1,32.408318
2,2,32.413715
1,1,32.41707
1,1,32.418861
2,2,32.422277
4,4,32.430062
2,2,32.432743
1,1,32.434806
1,1,32.442162
1,1,32.482655
4,4,32.490476
1,1,32.493319
5,5,32.500255
2,2,32.512402
1,1,32.51606
3,3,32.522628
4,4,32.527559
1,1,32.530599
2,2,32.533466
1,1,32.535913
2,2,32.538472
1,1,32.542141
1,1,32.5441
2,2,32.549048
7,7,32.557096
1,1,32.560518
2,2,32.565423
2,2,32.567695
1,1,32.571379
2,2,32.577138
1,1,32.581891
2,2,32.584311
1,1,32.585798
3,3,32.595622
1,1,32.597396
2,2,32.600413
2,2,32.603267
1,1,32.607449
1,1,32.612795
1,1,32.614414
1,1,32.615864
2,2,32.620713
3,3,32.624264
2,2,32.628692
3,3,32.632544
1,1,32.635991
2,2,32.639139
1,1,32.641288
3,3,32.646909
2,2,32.657278
2,2,32.662414
2,2,32.665711
1,1,32.669087
3,3,32.678224
1,1,32.681619
1,1,32.684458
2,2,32.688271
2,2,32.694905
1,1,32.697194
1,1,32.69937
2,2,32.703203
2,2,32.708038
1,1,32.711096
1,1,32.71328
1,1,32.715442
3,3,32.72268
1,1,32.724586
5,5,32.732111
5,5,32.743308
1,1,32.851221
1,1,32.866788
1,1,32.870585
2,2,32.874848
3,3,32.888014
1,1,32.891951
1,1,32.894767
1,1,32.898417
1,1,32.910409
1,1,32.916941
3,3,32.924426
3,3,32.932072
1,1,32.945194
1,1,32.960429
3,3,32.966675
2,2,32.973148
1,1,32.981601
1,1,32.983955
1,1,32.986599
2,2,32.994661
1,1,33.035315
1,1,33.041285
3,3,33.051181
1,1,33.056424
1,1,33.072808
1,1,33.077198
1,1,33.087952
1,1,33.090369
4,4,33.101696
1,1,33.105623
3,3,33.111879
5,5,33.12452
1,1,33.131382
2,2,33.138337
1,1,33.144092
1,1,33.146409
1,1,33.157757
5,5,33.17082
1,1,33.173768
1,1,33.176979
2,2,33.186132
2,2,33.190205
4,4,33.198919
3,3,33.2062
1,1,33.211977
1,1,33.214938
2,2,33.220999
3,3,33.22598
1,1,33.232274
1,1,33.23504
2,2,33.240523
1,1,33.24423
1,1,33.255013
1,1,33.261412
6,6,33.271017
2,2,33.273932
2,2,33.277702
1,1,33.280317
3,3,33.283949
2,2,33.291244
2,2,33.314637
2,2,33.322145
2,2,33.32586
2,2,33.330527
2,2,33.341503
1,1,33.343198
1,1,33.34497
5,5,33.353098
1,1,33.360498
4,4,33.370276
3,3,33.377022
2,2,33.381721
1,1,33.388349
1,1,33.392819
2,2,33.401392
1,1,33.406288
2,2,33.410912
3,3,33.415913
1,1,33.41741
2,2,33.420151
8,8,33.432842
3,3,33.435593
4,4,33.443839
2,2,33.472491
2,2,33.476456
1,1,33.481368
1,1,33.482866
1,1,33.484324
6,6,33.500722
2,2,33.551145
2,2,33.556593
4,4,33.606112
1,1,33.701027
1,1,33.706664
3,3,33.711854
3,3,33.717898
1,1,33.724023
7,7,33.735208
1,1,33.737809
2,2,33.742547
1,1,33.746357
3,3,33.753659
1,1,33.756211
1,1,33.759398
2,2,33.766199
3,3,33.776573
1,1,33.778779
3,3,33.784696
2,2,33.793923
1,1,33.795683
1,1,33.802117
1,1,33.807759
2,2,33.823356
1,1,33.825563
2,2,33.831909
1,1,33.834232
1,1,33.8736
5,5,33.88468
2,2,33.890021
1,1,33.895665
3,3,33.906892
1,1,33.914045
1,1,33.918115
1,1,33.922682
4,4,33.941707
2,2,33.948416
3,3,33.957358
1,1,33.963538
1,1,33.968372
1,1,33.972847
5,5,33.982138
3,3,33.988637
2,2,33.997779
6,6,34.012078
3,3,34.017006
2,2,34.024
1,1,34.032444
2,2,34.038273
4,4,34.048227
1,1,34.072241
2,2,34.085738
4,4,34.09597
2,2,34.100604
1,1,34.103667
10,10,34.127554
1,1,34.129876
3,3,34.135467
1,1,34.137935
1,1,34.14398
1,1,34.185686
3,3,34.195089
3,3,34.201226
1,1,34.20809
3,3,34.216962
3,3,34.224437
4,4,34.241666
1,1,34.247164
1,1,34.251109
4,4,34.261371
2,2,34.266877
1,1,34.27722
2,2,34.284168
2,2,34.291822
3,3,34.298901
1,1,34.306943
2,2,34.313527
2,2,34.321386
1,1,34.325305
3,3,34.335056
3,3,34.339101
1,1,34.34124
6,6,34.348486
4,4,34.357751
1,1,34.359953
1,1,34.3617
1,1,34.36327
3,3,34.367994
1,1,34.370812
2,2,34.373964
3,3,34.377693
3,3,34.411995
1,1,34.41362
1,1,34.415114
3,3,34.429295
2,2,34.591164
4,4,34.626643
1,1,34.628333
1,1,34.635148
1,1,34.64386
3,3,34.652202
2,2,34.74302
1,1,34.745541
1,1,34.761737
2,2,34.764927
3,3,34.768608
1,1,34.774856
3,3,34.787897
1,1,34.7901
1,1,34.791894
2,2,34.794294
1,1,34.876235
2,2,34.881167
7,7,34.889941
1,1,34.891893
3,3,34.898101
1,1,34.900564
2,2,34.903927
2,2,34.926233
2,2,34.943143
4,4,34.948335
3,3,34.953616
2,2,34.956056
2,2,34.963368
2,2,34.966951
1,1,34.97356
4,4,35.052718
1,1,35.064407
3,3,35.072845
2,2,35.075527
1,1,35.0772
1,1,35.082094
1,1,35.085397
1,1,35.090192
2,2,35.093581
1,1,35.101796
1,1,35.105069
1,1,35.110406
1,1,35.114349
3,3,35.12667
2,2,35.130972
3,3,35.136788
1,1,35.139519
5,5,35.152257
1,1,35.155286
1,1,35.16319
1,1,35.243526
1,1,35.25208
4,4,35.259036
2,2,35.270518
3,3,35.277492
2,2,35.286924
7,7,35.295236
1,1,35.296901
1,1,35.343919
1,1,35.375682
4,4,35.38297
2,2,35.389527
1,1,35.393672
4,4,35.406782
1,1,35.410691
2,2,35.417382
1,1,35.422084
4,4,35.433867
1,1,35.435792
2,2,35.442842
5,5,35.464203
2,2,35.481657
1,1,35.485288
3,3,35.505036
2,2,35.517832
2,2,35.560772
1,1,35.562926
2,2,35.567046
1,1,35.573712
2,2,35.588341
1,1,35.590755
6,6,35.598276
1,1,35.604109
1,1,35.610633
3,3,35.614554
2,2,35.618108
1,1,35.642678
2,2,35.652532
2,2,35.656031
5,5,35.708057
1,1,35.710811
1,1,35.720362
4,4,35.736208
1,1,35.74185
1,1,35.756477
2,2,35.811775
2,2,35.818151
1,1,35.822987
1,1,35.827652
1,1,35.879419
1,1,35.881876
2,2,35.885909
1,1,35.887755
1,1,35.892968
1,1,35.894798
1,1,35.897382
6,6,35.907834
2,2,35.920701
1,1,35.922532
2,2,35.9257
1,1,35.929084
4,4,35.940859
1,1,35.943113
2,2,35.947606
2,2,35.953446
1,1,35.961135
1,1,35.964433
2,2,35.971162
1,1,35.974932
1,1,35.980721
2,2,35.984078
2,2,35.988124
1,1,35.990929
2,2,35.997397
1,1,36.002582
1,1,36.004294
3,3,36.011261
2,2,36.025302
2,2,36.027928
1,1,36.033402
3,3,36.038388
2,2,36.132943
1,1,36.135901
1,1,36.138301
2,2,36.144384
1,1,36.149232
1,1,36.153736
2,2,36.167049
3,3,36.185969
1,1,36.194545
1,1,36.19725
1,1,36.200827
1,1,36.20253
6,6,36.23032
4,4,36.244496
2,2,36.251869
2,2,36.254985
1,1,36.264979
3,3,36.280529
2,2,36.283131
2,2,36.310007
1,1,36.333185
1,1,36.336586
3,3,36.341176
3,3,36.344181
1,1,36.352172
1,1,36.354761
1,1,36.356352
5,5,36.374341
1,1,36.382272
2,2,36.3847
3,3,36.388326
1,1,36.390676
4,4,36.400631
1,1,36.402345
2,2,36.404729
1,1,36.406457
2,2,36.426602
1,1,36.433486
1,1,36.437501
1,1,36.444163
1,1,36.454542
2,2,36.462451
1,1,36.481979
1,1,36.577919
1,1,36.588416
2,2,36.592685
2,2,36.59614
3,3,36.601469
1,1,36.60824
2,2,36.611667
1,1,36.614957
2,2,36.618122
1,1,36.646514
1,1,36.649476
1,1,36.655135
4,4,36.662511
2,2,36.678426
1,1,36.681696
1,1,36.68337
1,1,36.685637
1,1,36.746335
4,4,36.752005
3,3,36.757094
1,1,36.761277
2,2,36.768011
3,3,36.7774
1,1,36.780551
1,1,36.783386
1,1,36.787671
2,2,36.791434
5,5,36.799174
2,2,36.803781
1,1,36.809329
4,4,36.816347
4,4,36.823982
3,3,36.828745
1,1,36.833162
1,1,36.835063
1,1,36.836836
2,2,36.839348
1,1,36.844606
1,1,36.846536
1,1,36.851011
1,1,36.862118
2,2,36.890855
1,1,36.893496
4,4,36.898598
1,1,36.902585
3,3,36.9135
5,5,36.921717
3,3,36.928015
6,6,36.936297
1,1,36.943645
4,4,36.953871
6,6,36.996848
2,2,37.002647
2,2,37.01217
6,6,37.026211
1,1,37.030772
1,1,37.033073
2,2,37.044211
2,2,37.057931
1,1,37.061591
1,1,37.063417
1,1,37.101951
3,3,37.105865
2,2,37.108469
1,1,37.111344
1,1,37.120743
1,1,37.145095
1,1,37.147805
1,1,37.151039
4,4,37.168527
2,2,37.175536
2,2,37.178365
1,1,37.182634
1,1,37.207017
2,2,37.212415
2,2,37.216591
1,1,37.218167
9,9,37.242746
7,7,37.253287
1,1,37.256125
1,1,37.258428
2,2,37.263625
4,4,37.28183
1,1,37.283616
2,2,37.294697
1,1,37.30179
3,3,37.304935
4,4,37.310401
2,2,37.313022
1,1,37.31759
2,2,37.323059
2,2,37.326851
1,1,37.331054
1,1,37.342359
2,2,37.346819
1,1,37.350374
3,3,37.353496
1,1,37.494816
2,2,37.49839
1,1,37.500972
2,2,37.503964
2,2,37.536553
4,4,37.541752
1,1,37.543942
1,1,37.5507
2,2,37.568217
1,1,37.571441
5,5,37.576673
5,5,37.585772
1,1,37.612076
1,1,37.617246
7,7,37.624407
3,3,37.628199
2,2,37.636728
6,6,37.644283
1,1,37.646179
4,4,37.651289
3,3,37.660358
1,1,37.662148
2,2,37.664493
3,3,37.676862
1,1,37.683224
2,2,37.688786
1,1,37.692797
2,2,37.697057
3,3,37.70883
1,1,37.711403
3,3,37.716249
2,2,37.722942
2,2,37.735165
2,2,37.740621
1,1,37.743184
3,3,37.746839
3,3,37.81368
2,2,37.9127
1,1,37.915191
1,1,37.917686
1,1,37.924136
2,2,37.928469
2,2,37.933203
1,1,37.936454
2,2,37.944948
1,1,37.950991
2,2,37.955182
1,1,37.957886
1,1,37.962169
3,3,37.965251
2,2,37.967808
5,5,37.977241
3,3,37.984972
1,1,37.986625
6,6,37.992241
3,3,37.997653
1,1,38.003348
4,4,38.010509
4,4,38.020884
2,2,38.025362
1,1,38.029107
2,2,38.032962
1,1,38.034993
1,1,38.036616
1,1,38.040672
1,1,38.043517
5,5,38.053287
1,1,38.055526
7,7,38.065574
1,1,38.067006
1,1,38.072908
1,1,38.078179
3,3,38.086373
2,2,38.089437
2,2,38.091969
2,2,38.094167
1,1,38.097884
1,1,38.10316
3,3,38.106498
1,1,38.108253
4,4,38.125562
2,2,38.128025
3,3,38.131896
1,1,38.134017
1,1,38.157853
2,2,38.161649
1,1,38.163378
2,2,38.165631
1,1,38.216048
1,1,38.218725
2,2,38.223005
2,2,38.22754
3,3,38.233631
1,1,38.236495
1,1,38.24083
2,2,38.243644
1,1,38.247262
2,2,38.250802
1,1,38.255899
1,1,38.258362
1,1,38.364185
3,3,38.378508
1,1,38.384382
3,3,38.400213
5,5,38.416108
1,1,38.419368
2,2,38.453205
1,1,38.456037
1,1,38.46495
1,1,38.468201
2,2,38.481188
1,1,38.484001
4,4,38.541267
1,1,38.543927
1,1,38.546127
1,1,38.548078
2,2,38.556473
2,2,38.560599
1,1,38.562456
7,7,38.59568
2,2,38.605607
1,1,38.610514
2,2,38.615016
3,3,38.625342
2,2,38.634926
1,1,38.641742
1,1,38.648199
1,1,38.651106
2,2,38.664843
5,5,38.687094
1,1,38.691605
1,1,38.699251
1,1,38.706352
2,2,38.710737
1,1,38.713551
1,1,38.716598
3,3,38.72699
1,1,38.730224
3,3,38.738007
2,2,38.743
3,3,38.750791
3,3,38.757396
1,1,38.761362
1,1,38.764479
1,1,38.77108
1,1,38.776724
1,1,38.778521
3,3,38.798371
6,6,38.824654
2,2,38.830091
5,5,38.851654
1,1,38.855826
3,3,38.867209
1,1,38.873413
3,3,38.880578
1,1,38.885042
1,1,38.890662
3,3,38.894988
1,1,38.896516
1,1,38.898282
3,3,38.903934
3,3,38.909861
1,1,38.914373
1,1,38.920372
1,1,38.929927
1,1,38.935519
3,3,38.942139
1,1,38.944968
1,1,38.950341
1,1,38.952994
1,1,38.954792
1,1,38.956437
1,1,38.960523
1,1,38.964627
3,3,38.973237
1,1,38.975129
3,3,38.981943
1,1,38.98375
3,3,38.986433
2,2,38.988737
6,6,39.005725
2,2,39.010865
3,3,39.014592
1,1,39.016682
1,1,39.023298
2,2,39.027439
4,4,39.031653
3,3,39.046484
1,1,39.053282
1,1,39.0614
2,2,39.10216
2,2,39.105663
1,1,39.110345
4,4,39.121331
3,3,39.124902
3,3,39.132527
1,1,39.316261
1,1,39.318147
1,1,39.327045
1,1,39.33079
1,1,39.341466
3,3,39.346805
2,2,39.355854
2,2,39.358496
1,1,39.405951
1,1,39.40895
4,4,39.415231
1,1,39.420217
2,2,39.451055
4,4,39.455984
1,1,39.458349
5,5,39.476324
1,1,39.503931
3,3,39.507267
6,6,39.514686
6,6,39.521487
3,3,39.52962
1,1,39.53157
1,1,39.533208
4,4,39.53745
1,1,39.544977
2,2,39.552271
1,1,39.554792
1,1,39.556962
3,3,39.564543
1,1,39.56814
2,2,39.573876
3,3,39.578301
1,1,39.584431
1,1,39.586926
2,2,39.591546
3,3,39.597235
1,1,39.602997
1,1,39.6064
3,3,39.611988
1,1,39.613753
2,2,39.621886
2,2,39.62617
2,2,39.628509
4,4,39.63393
1,1,39.641293
1,1,39.643912
2,2,39.68353
1,1,39.685686
1,1,39.69103
1,1,39.693606
5,5,39.698981
1,1,39.701809
2,2,39.71726
2,2,39.723821
2,2,39.730489
2,2,39.736313
3,3,39.749599
1,1,39.751747
1,1,39.755082
1,1,39.758083
2,2,39.766685
1,1,39.772625
1,1,39.778324
1,1,39.781884
1,1,39.793975
1,1,39.801328
1,1,39.80315
1,1,39.804732
1,1,39.813975
8,8,39.823249
1,1,39.825538
1,1,39.82827
7,7,39.838518
1,1,39.841471
2,2,39.843609
1,1,39.845259
4,4,39.854447
2,2,39.857491
3,3,39.861156
1,1,39.864247
1,1,39.870577
3,3,39.915791
1,1,39.928041
3,3,39.943097
1,1,39.997385
2,2,40.00251
1,1,40.004333
2,2,40.006524
6,6,40.025546
1,1,40.027991
3,3,40.036982
4,4,40.044419
2,2,40.066781
1,1,40.070911
2,2,40.074567
1,1,40.076692
1,1,40.096996
2,2,40.10268
2,2,40.108063
2,2,40.113282
7,7,40.128324
1,1,40.132593
3,3,40.138232
2,2,40.142156
2,2,40.151014
1,1,40.153268
1,1,40.15623
1,1,40.159503
1,1,40.165503
1,1,40.170115
1,1,40.173014
2,2,40.177453
2,2,40.187128
1,1,40.190076
5,5,40.19779
4,4,40.202516
1,1,40.20718
2,2,40.210238
1,1,40.212314
1,1,40.218242
1,1,40.246454
1,1,40.251009
4,4,40.254649
1,1,40.257645
5,5,40.278508
2,2,40.281333
2,2,40.283509
1,1,40.286114
3,3,40.293303
1,1,40.297119
1,1,40.299607
1,1,40.301975
1,1,40.305356
1,1,40.30826
1,1,40.310906
1,1,40.312907
1,1,40.317079
1,1,40.319115
1,1,40.321224
5,5,40.327244
1,1,40.331561
2,2,40.33436
2,2,40.338226
1,1,40.34079
3,3,40.347087
1,1,40.349324
3,3,40.353387
2,2,40.356722
3,3,40.363888
1,1,40.366267
1,1,40.36858
2,2,40.371788
1,1,40.412751
9,9,40.43873
2,2,40.45845
6,6,40.467949
1,1,40.510999
1,1,40.513725
2,2,40.517349
6,6,40.526959
2,2,40.532661
2,2,40.536168
1,1,40.538216
1,1,40.542079
5,5,40.572608
2,2,40.576365
2,2,40.57902
2,2,40.583909
1,1,40.588477
3,3,40.596594
3,3,40.601321
4,4,40.615087
9,9,40.633415
1,1,40.642736
1,1,40.646176
1,1,40.650179
1,1,40.656409
4,4,40.662952
1,1,40.665712
1,1,40.667613
1,1,40.691904
1,1,40.694491
3,3,40.699925
1,1,40.703333
1,1,40.708039
1,1,40.711303
2,2,40.714687
1,1,40.717647
2,2,40.724069
1,1,40.726211
2,2,40.729243
4,4,40.7347
2,2,40.745322
1,1,40.749421
3,3,40.755654
1,1,40.759543
1,1,40.765327
1,1,40.767059
1,1,40.769617
3,3,40.77787
4,4,40.813794
2,2,40.817622
1,1,40.821214
1,1,40.826278
3,3,40.835431
4,4,40.841241
2,2,40.84675
2,2,40.851838
2,2,40.862959
1,1,40.867193
3,3,40.873729
5,5,40.893472
3,3,40.89961
2,2,40.902969
1,1,40.904567
1,1,40.906035
2,2,40.910887
3,3,40.917818
2,2,40.921192
1,1,40.922782
2,2,40.928031
3,3,40.934254
1,1,40.936437
1,1,40.937977
2,2,40.942963
1,1,40.946778
2,2,40.966758
2,2,41.014222
1,1,41.032044
3,3,41.048041
3,3,41.053449
1,1,41.068157
3,3,41.09072
1,1,41.092759
1,1,41.095269
1,1,41.097424
3,3,41.140465
1,1,41.156744
2,2,41.164131
4,4,41.172953
1,1,41.186035
2,2,41.191126
1,1,41.193448
1,1,41.195832
3,3,41.204856
3,3,41.209608
1,1,41.21317
4,4,41.218587
4,4,41.227224
3,3,41.233205
2,2,41.23668
3,3,41.241142
2,2,41.246298
2,2,41.249946
3,3,41.254038
1,1,41.256274
2,2,41.264113
2,2,41.267124
3,3,41.274166
2,2,41.281218
1,1,41.289302
1,1,41.293079
1,1,41.295827
2,2,41.300873
2,2,41.309041
1,1,41.311009
1,1,41.312761
1,1,41.315114
1,1,41.321381
1,1,41.325845
1,1,41.337027
1,1,41.343595
3,3,41.362296
3,3,41.373368
2,2,41.376606
1,1,41.384062
5,5,41.395043
3,3,41.40291
3,3,41.409937
3,3,41.417031
1,1,41.423843
3,3,41.431135
6,6,41.442094
3,3,41.445284
1,1,41.45253
4,4,41.456755
2,2,41.460337
1,1,41.462163
1,1,41.46681
1,1,41.47244
2,2,41.4755
3,3,41.544203
3,3,41.581816
1,1,41.58425
1,1,41.586294
1,1,41.588562
2,2,41.594744
3,3,41.601515
1,1,41.603358
1,1,41.605106
1,1,41.638311
1,1,41.642322
1,1,41.644626
4,4,41.649849
2,2,41.656225
1,1,41.661676
3,3,41.665901
3,3,41.673926
2,2,41.691719
1,1,41.693681
5,5,41.70093
2,2,41.723744
1,1,41.734937
1,1,41.744027
1,1,41.75046
1,1,41.753394
1,1,41.760501
1,1,41.762927
1,1,41.76571
1,1,41.768032
1,1,41.777881
1,1,41.780967
1,1,41.783596
1,1,41.786096
1,1,41.791687
4,4,41.799232
1,1,41.801907
1,1,41.804526
2,2,41.810998
2,2,41.813869
3,3,41.820694
1,1,41.823326
3,3,41.832048
1,1,41.834641
1,1,41.837014
1,1,41.841442
4,4,41.853693
1,1,41.855539
1,1,41.857226
2,2,41.891985
1,1,41.912074
1,1,41.914863
1,1,41.920297
2,2,41.924132
1,1,41.930669
4,4,41.939476
2,2,41.94617
5,5,41.957942
1,1,41.963025
1,1,41.96596
1,1,41.96779
2,2,41.971445
2,2,41.97572
1,1,41.980987
5,5,41.991062
1,1,41.992925
1,1,41.995947
2,2,42.000161
1,1,42.002345
1,1,42.003897
1,1,42.006514
1,1,42.008643
2,2,42.014975
1,1,42.017289
1,1,42.023578
3,3,42.028116
1,1,42.03
2,2,42.032436
1,1,42.035599
3,3,42.041396
5,5,42.048479
4,4,42.055363
1,1,42.058452
1,1,42.063038
1,1,42.064795
1,1,42.066238
1,1,42.070051
4,4,42.077144
1,1,42.081062
1,1,42.086113
1,1,42.092669
1,1,42.096145
4,4,42.100589
1,1,42.102068
1,1,42.104866
1,1,42.107624
1,1,42.112334
1,1,42.114001
1,1,42.152195
2,2,42.191347
1,1,42.205823
1,1,42.213802
1,1,42.232305
2,2,42.239583
1,1,42.242449
6,6,42.254481
4,4,42.307213
2,2,42.310954
6,6,42.320173
1,1,42.321977
4,4,42.331114
3,3,42.335747
1,1,42.338477
1,1,42.342016
2,2,42.347696
2,2,42.351218
2,2,42.354315
1,1,42.357075
1,1,42.36366
4,4,42.36955
2,2,42.373157
3,3,42.377355
1,1,42.384743
1,1,42.387289
2,2,42.391873
2,2,42.396777
1,1,42.404688
6,6,42.415701
1,1,42.419408
2,2,42.42469
2,2,42.433364
3,3,42.440217
1,1,42.443862
2,2,42.449529
2,2,42.456067
2,2,42.45856
1,1,42.460674
1,1,42.462442
3,3,42.467912
2,2,42.471863
2,2,42.506564
1,1,42.508466
1,1,42.516679
2,2,42.521411
6,6,42.528099
3,3,42.532044
1,1,42.539791
1,1,42.546816
1,1,42.55138
1,1,42.555939
2,2,42.566174
3,3,42.573829
4,4,42.586938
1,1,42.592258
1,1,42.595945
8,8,42.604198
2,2,42.606616
2,2,42.609078
4,4,42.620082
2,2,42.623021
3,3,42.625755
10,10,42.637503
3,3,42.642811
3,3,42.646548
1,1,42.648118
1,1,42.649898
1,1,42.652401
1,1,42.654585
2,2,42.657605
1,1,42.660183
3,3,42.666287
1,1,42.669283
1,1,42.671494
2,2,42.674318
1,1,42.683016
3,3,42.686879
4,4,42.692259
1,1,42.694772
1,1,42.699527
2,2,42.702816
1,1,42.705252
2,2,42.708791
4,4,42.715467
2,2,42.717683
8,8,42.735055
2,2,42.749858
1,1,42.892586
2,2,42.895879
1,1,42.898181
2,2,42.901857
2,2,42.908205
1,1,42.912895
1,1,42.91605
1,1,42.917944
2,2,42.929582
1,1,42.932184
2,2,42.935308
3,3,42.941082
1,1,42.945844
3,3,42.950848
6,6,42.961473
2,2,42.975066
1,1,42.983931
1,1,42.986425
2,2,42.990284
1,1,42.992643
1,1,42.997673
3,3,43.004027
4,4,43.011297
2,2,43.016904
3,3,43.026869
2,2,43.031542
1,1,43.034745
2,2,43.041258
1,1,43.048021
3,3,43.054143
1,1,43.056024
1,1,43.058006
1,1,43.062625
1,1,43.064464
1,1,43.06649
1,1,43.068257
1,1,43.113247
3,3,43.117449
1,1,43.120378
1,1,43.122807
2,2,43.129941
4,4,43.135034
2,2,43.137853
1,1,43.14143
1,1,43.145577
1,1,43.148168
2,2,43.154521
1,1,43.159264
2,2,43.166477
1,1,43.170435
1,1,43.17409
4,4,43.184195
4,4,43.196459
3,3,43.205104
1,1,43.208977
2,2,43.211884
2,2,43.21582
3,3,43.220356
4,4,43.22463
1,1,43.22618
1,1,43.229929
2,2,43.234545
1,1,43.237676
2,2,43.240552
4,4,43.249009
2,2,43.252711
2,2,43.254819
3,3,43.260096
3,3,43.267515
2,2,43.271311
1,1,43.273444
1,1,43.275024
1,1,43.277814
3,3,43.285101
1,1,43.287155
3,3,43.294082
1,1,43.328243
4,4,43.357271
1,1,43.366002
1,1,43.384063
1,1,43.416385
1,1,43.418263
1,1,43.424303
1,1,43.436398
2,2,43.480761
1,1,43.484823
1,1,43.490894
1,1,43.502374
1,1,43.514445
1,1,43.520365
1,1,43.523072
1,1,43.527493
3,3,43.537063
3,3,43.543279
1,1,43.546136
2,2,43.549974
1,1,43.555238
1,1,43.557383
3,3,43.562196
2,2,43.566881
